name;department;line_id;station_id;type;name_station;num_docks_available;cargo_docks;is_installed;date_installed;repair_station;inflator_station;video_monitoring;lockers;vae_refills;automatic_sensors_counting;automatic_video_counting;price;price_navigo;url_subscription;url_find_out_more;project_owner;id_contrat;zdcname;zdcld;municipality;insee_code;intercommunality;x_long;y_lat;Geo Point;Geo Shape;code_sav
Mennecy;91.0;RER D;1164;abri;;12;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Mennecy;59984;Mennecy;91386;CC du Val d'Essonne;2.432762;48.571053;48.571053, 2.432762;"{""coordinates"": [2.432762, 48.571053], ""type"": ""Point""}";#N/A
Messidor Libertes;94.0;393,423,451;218;abri;;12;;true;2020;False;False;False;False;False;False;False;;NC;NC;;Département - Val-de-Marne;;Messidor - Libertés;69872;Bonneuil-sur-Marne;94011;EPT Grand Paris Sud Est Avenir;2.486529;48.767909;48.767909, 2.486529;"{""coordinates"": [2.486529, 48.767909], ""type"": ""Point""}";#N/A
Meudon;92.0;TRAIN N;897;abri;;10;;true;2024;False;False;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Meudon;70515;Meudon;92048;EPT Grand Paris Seine Ouest;2.240891;48.814843;48.814843, 2.240891;"{""coordinates"": [2.240891, 48.814843], ""type"": ""Point""}";#N/A
Montigny-beauchamp;95.0;RER C,TRAIN H;26;consigne;Montigny - Rue De La Gare;40;;true;2012;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/26;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Montigny - Beauchamp;66335;Montigny-lès-Cormeilles;95424;CA Val Parisis;2.1980280198898;49.007112857602;49.007112857602, 2.1980280198898;"{""coordinates"": [2.19802801989, 49.0071128576], ""type"": ""Point""}";548
Montsoult-maffliers;95.0;TRAIN H;1068;abri;;9;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Montsoult - Maffliers;67000;Montsoult;95430;CC Carnelle Pays-De-France;2.322052;49.06597;49.06597, 2.322052;"{""coordinates"": [2.322052, 49.06597], ""type"": ""Point""}";#N/A
Les Agnettes;92.0;METRO 13;572;abri;;22;;true;2023;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Les Agnettes;72240;Asnières-sur-Seine;92004;EPT Boucle Nord de Seine;2.28603;48.92302;48.92302, 2.28603;"{""coordinates"": [2.28603, 48.92302], ""type"": ""Point""}";#N/A
Nogent-le-perreux;94.0;RER E;163;consigne;Nogent-le-perreux;40;;true;2018;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/163;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Nogent - Le Perreux;71609;Nogent-sur-Marne;94052;EPT Paris Est Marne et Bois;2.4938878423838;48.838573168459;48.838573168459, 2.4938878423838;"{""coordinates"": [2.49388784238, 48.8385731685], ""type"": ""Point""}";548
Nogent-le-perreux;94.0;RER E;165;abri;;14;;true;2018;False;False;False;False;False;False;False;;NC;NC;;Département - Val-de-Marne;;Nogent - Le Perreux;71609;Le Perreux-sur-Marne;94058;EPT Paris Est Marne et Bois;2.49475104804;48.8384035837;48.8384035837, 2.49475104804;"{""coordinates"": [2.49475104804, 48.8384035837], ""type"": ""Point""}";#N/A
Noisy-le-grand-mont-d'est;93.0;RER A;84;abri;;72;;true;2023;False;False;True;False;False;False;False;;NC;NC;;RATP;65.0;Noisy-le-Grand - Mont d'Est;412697;Noisy-le-Grand;93051;EPT Grand Paris Grand Est;2.55093098;48.84073008;48.84073008, 2.55093098;"{""coordinates"": [2.55093098, 48.84073008], ""type"": ""Point""}";#N/A
Noisy-le-roi;78.0;TRAM 13;551;abri;;20;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;28.0;Noisy-le-Roi;64246;Noisy-le-Roi;78455;CA Versailles Grand Parc;2.062251;48.841306;48.841306, 2.062251;"{""coordinates"": [2.062251, 48.841306], ""type"": ""Point""}";#N/A
Notre Dame Des Anges;93.0;TRAM 4;413;abri;;12;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Notre-Dame des Anges;477285;Montfermeil;93047;EPT Grand Paris Grand Est;2.556224;48.901393;48.901393, 2.556224;"{""coordinates"": [2.556224, 48.901393], ""type"": ""Point""}";#N/A
Notre Dame Des Anges;93.0;TRAM 4;1006;abri;;12;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Notre-Dame des Anges;477285;Montfermeil;93047;EPT Grand Paris Grand Est;2.556082;48.900153;48.900153, 2.556082;"{""coordinates"": [2.556082, 48.900153], ""type"": ""Point""}";#N/A
Orly Ville;94.0;RER C;904;abri;;61;1;true;2023;True;False;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Orly Ville;69639;Orly;94054;EPT Grand Orly Seine Bièvre;2.403083;48.741478;48.741478, 2.403083;"{""coordinates"": [2.403083, 48.741478], ""type"": ""Point""}";#N/A
Palaiseau;91.0;RER B;695;abri;;12;;true;2010;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Palaiseau;63175;Palaiseau;91477;CA Paris Saclay;2.2460648;48.7175691;48.7175691, 2.2460648;"{""coordinates"": [2.2460648, 48.7175691], ""type"": ""Point""}";#N/A
Pantin;93.0;RER E,TRAM 3B;1397;abri;;40;;true;2024;False;True;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Pantin;72421;Pantin;93055;EPT Est Ensemble;2.399736;48.897624;48.897624, 2.399736;"{""coordinates"": [2.399736, 48.897624], ""type"": ""Point""}";#N/A
Parc Interdepartemental Des Sports;94.0;TVM,393;129;abri;;12;;true;2017;False;False;False;False;False;False;False;;NC;NC;;Département - Val-de-Marne;;Parc Interdépartemental des Sports;69900;Choisy-le-Roi;94022;EPT Grand Orly Seine Bièvre;2.426102;48.770511;48.770511, 2.426102;"{""coordinates"": [2.426102, 48.770511], ""type"": ""Point""}";#N/A
Paris Austerlitz;75.0;RER C,METRO 5,METRO 10;1077;abri;;44;;true;2024;False;False;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gare d'Austerlitz;71135;Paris 13e Arrondissement;75113;Ville de Paris;2.3669;48.841965;48.841965, 2.3669;"{""coordinates"": [2.3669, 48.841965], ""type"": ""Point""}";#N/A
Paris Gare De L'est;75.0;METRO 4,METRO 5,METRO 7,TRAIN P;976;abri;;174;6;true;2024;False;False;True;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gare de l'Est;71359;Paris 10e Arrondissement;75110;Ville de Paris;2.359926;48.876102;48.876102, 2.359926;"{""coordinates"": [2.359926, 48.876102], ""type"": ""Point""}";#N/A
Paris Gare Saint-lazare;75.0;METRO 3,METRO 12,METRO 13,METRO 14,RER E,TRAIN L,TRAIN J;980;consigne;Paris Saint-lazare - Amsterdam;358;6;true;2024;True;True;True;False;False;False;True;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/980;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gare Saint-Lazare;71370;Paris 8e Arrondissement;75108;Ville de Paris;2.3267023903424;48.877199891273;48.877199891273, 2.3267023903424;"{""coordinates"": [2.32670239034, 48.8771998913], ""type"": ""Point""}";548
Paris Gare Saint-lazare;75.0;METRO 3,METRO 12,METRO 13,METRO 14,RER E,TRAIN L,TRAIN J;982;abri;;30;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Gare Saint-Lazare;71370;Paris 8e Arrondissement;75108;Ville de Paris;2.32501;48.87597;48.87597, 2.32501;"{""coordinates"": [2.32501, 48.87597], ""type"": ""Point""}";#N/A
Petit Jouy Les Loges;78.0;RER C,TRAIN V;768;abri;;10;;true;2025;False;False;False;False;False;False;False;NA;NA;NC;;IDFM;27.0;Petit Jouy Les Loges;63594;Les Loges-en-Josas;78343;CA Versailles Grand Parc;2.145115;48.770097;48.770097, 2.145115;"{""coordinates"": [2.145115, 48.770097], ""type"": ""Point""}";#N/A
Petit Jouy Les Loges;78.0;RER C,TRAIN V;767;consigne;Petit-jouy-les-loges;10;;true;2025;False;False;False;False;False;False;False;30 €;0 €;https://idf-mobilites.fr/velizyval-parking-velos;;IDFM;27.0;Petit Jouy Les Loges;63594;Les Loges-en-Josas;78343;CA Versailles Grand Parc;2.145115;48.770097;48.770097, 2.145115;"{""coordinates"": [2.145115, 48.770097], ""type"": ""Point""}";545
Petit Vaux;91.0;TRAM 12;615;abri;;16;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Petit Vaux;60985;Épinay-sur-Orge;91216;CA Paris Saclay;2.331257;48.677041;48.677041, 2.331257;"{""coordinates"": [2.331257, 48.677041], ""type"": ""Point""}";#N/A
Petit Vaux;91.0;TRAM 12;905;consigne;Petit Vaux;10;;true;2024;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/905;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Petit Vaux;60985;Épinay-sur-Orge;91216;CA Paris Saclay;2.331245946685;48.676951027674;48.676951027674, 2.331245946685;"{""coordinates"": [2.33124594669, 48.6769510277], ""type"": ""Point""}";548
Pierrefitte-stains;93.0;RER D,TRAM 11;515;consigne;Pierrefitte-stains;20;;true;2020;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/515;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Pierrefitte - Stains;72787;Pierrefitte-sur-Seine;93059;EPT Plaine Commune;2.3685366219712;48.959888220814;48.959888220814, 2.3685366219712;"{""coordinates"": [2.36853662197, 48.9598882208], ""type"": ""Point""}";548
Place Jean Malézieux;91.0;TZEN 4;1519;abri;;6;;true;2025;False;False;False;False;False;False;False;;NC;NC;;IDFM;23.0;NC;0;;#N/A;CA Grand Paris Sud Seine Essonne Sénart;2.44191;48.618308;48.618308, 2.44191;"{""coordinates"": [2.44191, 48.618308], ""type"": ""Point""}";#N/A
Plaisir-grignon;78.0;TRAIN N;29;consigne;Plaisir-grignon;40;;true;2016;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/29;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Plaisir - Grignon;64199;Plaisir;78490;CA Saint-Quentin-en-Yvelines;1.9429012220183;48.831816382593;48.831816382593, 1.9429012220183;"{""coordinates"": [1.94290122202, 48.8318163826], ""type"": ""Point""}";548
Val D'argenteuil;95.0;TRAIN J;183;consigne;Val D'argenteuil;32;;true;2019;False;False;False;False;False;False;False;20 €;20 €;http://www.argenteuil-veligo.fr/;;Ville d'Argenteuil;51.0;Val d'Argenteuil;65110;Argenteuil;95018;EPT Boucle Nord de Seine;2.23132270678;48.9505776749999;48.9505776749999, 2.23132270678;"{""coordinates"": [2.23132270678, 48.950577675], ""type"": ""Point""}";524
Vaucresson;92.0;TRAIN L;1188;abri;;28;;true;2025;True;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Vaucresson;70705;Vaucresson;92076;EPT Paris Ouest La Défense;2.1523837065026;48.8366093631824;48.8366093631824, 2.1523837065026;"{""coordinates"": [2.1523837065, 48.8366093632], ""type"": ""Point""}";#N/A
Romain Rolland;93.0;TRAM 4;286;abri;;24;;true - non labellisé;2021;False;False;False;False;False;False;False;;NC;NC;;IDFM;;Romain Rolland;73350;Clichy-sous-Bois;93014;EPT Grand Paris Grand Est;2.547899;48.904877;48.904877, 2.547899;"{""coordinates"": [2.547899, 48.904877], ""type"": ""Point""}";#N/A
Rosny-sur-seine;78.0;TRAIN J;643;abri;;10;;true;2020;False;False;False;False;False;False;False;;NC;https://idf-mobilites.fr/mantois-parking-velos;;IDFM;35.0;Rosny-sur-Seine;66157;Rosny-sur-Seine;78531;CU Grand Paris Seine et Oise;1.63021992729;48.9972720459999;48.9972720459999, 1.63021992729;"{""coordinates"": [1.63021992729, 48.997272046], ""type"": ""Point""}";#N/A
Rosny-sur-seine;78.0;TRAIN J;257;consigne;Rosny-sur-seine;10;;true;2024;False;False;False;False;False;True;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/257;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;IDFM;35.0;Rosny-sur-Seine;66157;Rosny-sur-Seine;78531;CU Grand Paris Seine et Oise;1.63016756139;48.9973919597;48.9973919597, 1.63016756139;"{""coordinates"": [1.63016756139, 48.9973919597], ""type"": ""Point""}";527
Saint-denis;93.0;RER D,TRAIN H,TRAM 1,TRAM 8;546;consigne;Saint-denis - Rue Charles Michels;122;2;true;2024;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/546;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Saint-Denis;72323;Saint-Denis;93066;EPT Plaine Commune;2.3445159873285;48.935157355485;48.935157355485, 2.3445159873285;"{""coordinates"": [2.34451598733, 48.9351573555], ""type"": ""Point""}";548
Saint-denis Universite;93.0;METRO 13;38;consigne;Saint-denis Universite;32;;true;2022;False;False;True;False;False;False;False;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;Saint-Denis - Université;72358;Saint-Denis;93066;EPT Plaine Commune;2.36420780119;48.9458825108999;48.9458825108999, 2.36420780119;"{""coordinates"": [2.36420780119, 48.9458825109], ""type"": ""Point""}";526
Saint-denis-porte De Paris;93.0;METRO 13,TRAM 8;795;consigne;Saint-denis-porte De Paris;48;0;true;2025;True;True;True;False;False;False;True;30 €;0 €;https://ratp.parkings-velos.iledefrance-mobilites.fr/;;RATP;65.0;Saint-Denis - Porte de Paris;72285;Saint-Denis;93066;EPT Plaine Commune;2.356353;48.929299;48.929299, 2.356353;"{""coordinates"": [2.356353, 48.929299], ""type"": ""Point""}";526
Saint-cloud;92.0;TRAIN L,TRAIN U;574;consigne;Saint-cloud;40;;true;2020;False;False;False;False;False;True;False;30 €;0 €;https://idf-mobilites.fr/saintcloud-parking-velos;;Ville de Saint-Cloud;67.0;Saint-Cloud;73749;Saint-Cloud;92064;EPT Paris Ouest La Défense;2.21762114846;48.846102985;48.846102985, 2.21762114846;"{""coordinates"": [2.21762114846, 48.846102985], ""type"": ""Point""}";511
Saint-gratien;95.0;RER C;601;consigne;Saint-gratien;20;;true;2022;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/601;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Saint-Gratien;65305;Saint-Gratien;95555;CA Plaine Vallée;2.2855228512537;48.963900735899;48.963900735899, 2.2855228512537;"{""coordinates"": [2.28552285125, 48.9639007359], ""type"": ""Point""}";548
Saint-mande Tourelle;94.0;METRO 1;139;abri;;12;;true;2016;False;False;False;False;False;False;False;;NC;NC;;RATP;65.0;Saint-Mandé;71647;Vincennes;94080;EPT Paris Est Marne et Bois;2.4202963;48.8463295;48.8463295, 2.4202963;"{""coordinates"": [2.4202963, 48.8463295], ""type"": ""Point""}";#N/A
Pontoise;95.0;RER C,TRAIN H,TRAIN J;771;abri;;40;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Pontoise;66816;Pontoise;95500;CA de Cergy-Pontoise;2.09555172476717;49.0473270103637;49.0473270103637, 2.09555172476717;"{""coordinates"": [2.09555172477, 49.0473270104], ""type"": ""Point""}";#N/A
Saint-quentin-en-yvelines;78.0;RER C,TRAIN N,TRAIN U;1303;abri;;12;;true;2023;False;False;False;False;False;False;False;;NC;https://idf-mobilites.fr/sqy-parking-velos;;IDFM;29.0;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;63812;Montigny-le-Bretonneux;78423;CA Saint-Quentin-en-Yvelines;2.04433190556684;48.7862492851093;48.7862492851093, 2.04433190556684;"{""coordinates"": [2.04433190557, 48.7862492851], ""type"": ""Point""}";#N/A
Savigny-le-temple-nandy;77.0;RER D;1384;abri;;26;;true;2024;True;True;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Savigny-le-Temple - Nandy;62290;Savigny-le-Temple;77445;CA Grand Paris Sud Seine Essonne Sénart;2.585019;48.595622;48.595622, 2.585019;"{""coordinates"": [2.585019, 48.595622], ""type"": ""Point""}";#N/A
Savigny-le-temple-nandy;77.0;RER D;1346;abri;;12;;true;2024;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Savigny-le-Temple - Nandy;62290;Savigny-le-Temple;77445;CA Grand Paris Sud Seine Essonne Sénart;2.584908;48.595609;48.595609, 2.584908;"{""coordinates"": [2.584908, 48.595609], ""type"": ""Point""}";#N/A
Savigny-sur-orge;91.0;RER C;240;consigne;Savigny-sur-orge;20;;true;2018;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/240;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Savigny-sur-Orge;60987;Savigny-sur-Orge;91589;EPT Grand Orly Seine Bièvre;2.3518057269102;48.675386029425;48.675386029425, 2.3518057269102;"{""coordinates"": [2.35180572691, 48.6753860294], ""type"": ""Point""}";548
Sevres - Villes-d'avray;92.0;TRAIN L,TRAIN U;606;consigne;Sevres - Villes-d'avray;20;;true;2021;False;False;True;False;False;False;True;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/606;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Sèvres - Ville-d'Avray;70686;Sèvres;92072;EPT Grand Paris Seine Ouest;2.2006214487095;48.827323462256;48.827323462256, 2.2006214487095;"{""coordinates"": [2.20062144871, 48.8273234623], ""type"": ""Point""}";548
Sevres - Villes-d'avray;92.0;TRAIN L,TRAIN U;607;abri;;8;;true;2021;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Sèvres - Ville-d'Avray;70686;Sèvres;92072;EPT Grand Paris Seine Ouest;2.20057902632;48.8273089647;48.8273089647, 2.20057902632;"{""coordinates"": [2.20057902632, 48.8273089647], ""type"": ""Point""}";#N/A
Sevres Rive Gauche;92.0;TRAIN N;907;consigne;Sevres Rive Gauche;60;;true;2025;True;True;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/907;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Sèvres Rive Gauche;463754;Sèvres;92072;EPT Grand Paris Seine Ouest;2.2145488342949;48.821371305838;48.821371305838, 2.2145488342949;"{""coordinates"": [2.21454883429, 48.8213713058], ""type"": ""Point""}";548
Sevres Rive Gauche;92.0;TRAIN N;909;abri;;12;;true;2025;False;False;False;False;False;False;False;;NC;NC;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Sèvres Rive Gauche;463754;Sèvres;92072;EPT Grand Paris Seine Ouest;2.2150703;48.8214478;48.8214478, 2.2150703;"{""coordinates"": [2.2150703, 48.8214478], ""type"": ""Point""}";#N/A
Stade De France-saint-denis;93.0;RER D;241;consigne;Stade De France-saint-denis;20;;true;2020;False;False;True;False;False;False;False;30 €;0 €;https://mon-espace.iledefrance-mobilites.fr/souscription-service-parking-velos/241;https://www.iledefrance-mobilites.fr/services-mobilite-alternative/parkings-velos;SNCF;68.0;Stade de France Saint-Denis;72206;Saint-Denis;93066;EPT Plaine Commune;2.3514609413326;48.917685296688;48.917685296688, 2.3514609413326;"{""coordinates"": [2.35146094133, 48.9176852967], ""type"": ""Point""}";548
Lisiere-pereire;78.0;TRAM 13;1034;abri;;20;;true - non labellisé non financé;2022;False;False;False;False;False;False;False;;NC;NC;;NC;;Lisière Pereire;64622;Saint-Germain-en-Laye;78551;CA Saint-Germain Boucles de Seine;2.073095;48.903449;48.903449, 2.073095;"{""coordinates"": [2.073095, 48.903449], ""type"": ""Point""}";#N/A
